student_term_id,student_id,term_id,program_id,credits_attempted,credits_earned,cumulative_credits,cumulative_gpa,enrollment_intensity
T0002848,STU00869,2024FA,P005,12,12,32.0,2.77,Full Time
T0002849,STU00869,2025SP,P005,14,14,46.0,2.76,Full Time
T0002850,STU00870,2023FA,P007,7,7,7.0,4.0,Part Time
T0002851,STU00870,2024SP,P007,12,12,19.0,3.68,Full Time
T0002852,STU00870,2024FA,P007,12,12,31.0,3.71,Full Time
T0002853,STU00871,2024FA,P006,7,7,7.0,3.71,Part Time
T0002854,STU00871,2025SP,P006,15,15,22.0,3.09,Full Time
T0002855,STU00871,2025FA,P006,13,13,35.0,3.14,Full Time
T0002856,STU00872,2025SP,P004,10,7,7.0,1.7,Part Time
T0002857,STU00872,2025SU,P004,15,6,13.0,1.4,Full Time
T0002858,STU00873,2023SP,P006,7,6,6.0,2.71,Part Time
T0002859,STU00874,2022FA,P006,13,7,7.0,1.54,Full Time
T0002860,STU00874,2023SP,P006,6,3,10.0,2.0,Part Time
T0002861,STU00875,2023SP,P008,10,10,10.0,3.0,Part Time
T0002862,STU00875,2023SU,P008,12,12,22.0,3.55,Full Time
T0002863,STU00875,2023FA,P008,12,12,34.0,3.53,Full Time
T0002864,STU00876,2023SP,P002,7,4,4.0,1.57,Part Time
T0002865,STU00877,2023FA,P007,10,10,10.0,3.0,Part Time
T0002866,STU00877,2024SP,P007,9,9,19.0,3.47,Part Time
T0002867,STU00877,2024FA,P007,9,9,28.0,3.54,Part Time
T0002868,STU00878,2024FA,P008,10,7,7.0,2.4,Part Time
T0002869,STU00878,2025SP,P008,6,6,13.0,2.62,Part Time
T0002870,STU00878,2025SU,P008,6,6,19.0,2.86,Part Time
T0002871,STU00878,2025FA,P008,6,6,25.0,3.0,Part Time
T0002872,STU00878,2026SP,P002,7,7,32.0,3.03,Part Time
T0002873,STU00879,2025SP,P008,7,6,6.0,1.86,Part Time
T0002874,STU00879,2025SU,P008,12,9,15.0,1.95,Full Time
T0002875,STU00879,2025FA,P008,12,12,27.0,2.26,Full Time
T0002876,STU00879,2026SP,P008,15,15,42.0,2.57,Full Time
T0002877,STU00880,2025FA,P008,7,4,4.0,1.86,Part Time
T0002878,STU00880,2026SP,P008,12,9,13.0,2.11,Full Time
T0002879,STU00881,2023FA,P001,10,9,9.0,3.7,Part Time
T0002880,STU00882,2022FA,P004,10,6,6.0,1.6,Part Time
T0002881,STU00882,2023SP,P004,12,6,12.0,1.68,Full Time
T0002882,STU00882,2023FA,P004,9,3,15.0,1.68,Part Time
T0002883,STU00883,2025SP,P003,13,13,13.0,2.54,Full Time
T0002884,STU00883,2025SU,P003,15,12,25.0,2.4,Full Time
T0002885,STU00884,2023SP,P007,10,10,10.0,2.7,Part Time
T0002886,STU00884,2023FA,P007,6,3,13.0,2.44,Part Time
T0002887,STU00885,2025SP,P008,7,7,7.0,3.14,Part Time
T0002888,STU00885,2025FA,P008,9,6,13.0,2.31,Part Time
T0002889,STU00885,2026SP,P008,6,6,19.0,2.5,Part Time
T0002890,STU00886,2023SP,P003,7,7,7.0,2.0,Part Time
T0002891,STU00886,2023FA,P003,15,12,19.0,2.82,Full Time
T0002892,STU00886,2024SP,P003,9,9,28.0,2.87,Part Time
T0002893,STU00887,2024FA,P004,13,13,13.0,3.31,Full Time
T0002894,STU00887,2025SP,P004,12,12,25.0,3.4,Full Time
T0002895,STU00888,2022FA,P005,7,4,4.0,1.29,Part Time
T0002896,STU00888,2023SP,P005,13,9,13.0,2.45,Full Time
T0002897,STU00888,2023FA,P005,15,12,25.0,2.43,Full Time
T0002898,STU00888,2024SP,P005,15,15,40.0,2.78,Full Time
T0002899,STU00888,2024SU,P005,13,13,53.0,2.92,Full Time
T0002900,STU00889,2024FA,P004,7,7,7.0,2.14,Part Time
T0002901,STU00889,2025SP,P004,12,12,19.0,2.68,Full Time
T0002902,STU00889,2025SU,P004,15,12,31.0,2.65,Full Time
T0002903,STU00889,2025FA,P004,16,16,47.0,2.56,Full Time
T0002904,STU00890,2022FA,P008,7,7,7.0,3.57,Part Time
T0002905,STU00890,2023SP,P008,9,9,16.0,3.44,Part Time
T0002906,STU00891,2024SP,P002,7,7,7.0,4.0,Part Time
T0002907,STU00891,2024SU,P002,12,12,19.0,3.84,Full Time
T0002908,STU00891,2024FA,P002,7,7,26.0,3.88,Part Time
T0002909,STU00891,2025SP,P002,9,9,35.0,3.91,Part Time
T0002910,STU00892,2023FA,P008,10,7,7.0,2.2,Part Time
T0002911,STU00893,2023SP,P002,7,7,7.0,4.0,Part Time
T0002912,STU00893,2023SU,P002,9,9,16.0,4.0,Part Time
T0002913,STU00893,2023FA,P004,12,12,28.0,3.89,Full Time
T0002914,STU00894,2025FA,P005,10,4,4.0,2.14,Part Time
T0002915,STU00895,2024FA,P001,7,3,3.0,1.86,Part Time
T0002916,STU00896,2024FA,P007,7,4,4.0,1.71,Part Time
T0002917,STU00896,2025SP,P007,12,9,13.0,1.89,Full Time
T0002918,STU00897,2024FA,P005,7,7,7.0,3.0,Part Time
T0002919,STU00897,2025SP,P005,12,12,19.0,3.63,Full Time
T0002920,STU00897,2025FA,P005,12,12,31.0,3.77,Full Time
T0002921,STU00898,2025SP,P004,7,7,7.0,3.0,Part Time
T0002922,STU00899,2023FA,P008,10,4,4.0,1.6,Part Time
T0002923,STU00900,2023FA,P002,7,7,7.0,2.71,Part Time
T0002924,STU00900,2024SP,P002,9,9,16.0,3.44,Part Time
T0002925,STU00900,2024FA,P002,10,10,26.0,3.65,Part Time
T0002926,STU00900,2025SP,P002,16,16,42.0,3.71,Full Time
T0002927,STU00901,2025FA,P008,7,4,4.0,2.14,Part Time
T0002928,STU00901,2026SP,P008,9,6,10.0,2.25,Part Time
T0002929,STU00902,2023FA,P005,7,1,1.0,0.71,Part Time
T0002930,STU00903,2025FA,P001,10,7,7.0,1.8,Part Time
T0002931,STU00903,2026SP,P001,15,6,13.0,1.8,Full Time
T0002932,STU00904,2023FA,P006,7,7,7.0,3.43,Part Time
T0002933,STU00904,2024SP,P006,12,12,19.0,3.16,Full Time
T0002934,STU00904,2024FA,P006,6,6,25.0,3.0,Part Time
T0002935,STU00904,2025SP,P006,16,16,41.0,3.05,Full Time
T0002936,STU00905,2022FA,P005,7,4,4.0,2.29,Part Time
T0002937,STU00905,2023SP,P005,12,9,13.0,2.42,Full Time
T0002938,STU00905,2023SU,P005,12,9,22.0,2.55,Full Time
T0002939,STU00905,2023FA,P005,15,12,34.0,2.43,Full Time
T0002940,STU00905,2024SP,P005,18,14,48.0,2.59,Full Time
T0002941,STU00906,2023FA,P005,7,7,7.0,3.14,Part Time
T0002942,STU00906,2024SP,P005,9,9,16.0,3.62,Part Time
T0002943,STU00906,2024FA,P004,12,9,25.0,3.14,Full Time
T0002944,STU00906,2025SP,P004,13,13,38.0,2.93,Full Time
T0002945,STU00907,2022FA,P002,7,7,7.0,4.0,Part Time
T0002946,STU00907,2023SP,P002,13,13,20.0,3.8,Full Time
T0002947,STU00907,2023FA,P002,13,13,33.0,3.88,Full Time
T0002948,STU00907,2024SP,P002,12,12,45.0,3.91,Full Time
T0002949,STU00908,2023SP,P007,10,10,10.0,3.8,Part Time
T0002950,STU00908,2023FA,P007,6,6,16.0,3.69,Part Time
T0002951,STU00908,2024SP,P007,12,12,28.0,3.61,Full Time
T0002952,STU00908,2024FA,P007,13,13,41.0,3.54,Full Time
T0002953,STU00908,2025SP,P007,12,12,53.0,3.64,Full Time
T0002954,STU00909,2025FA,P005,7,3,3.0,1.5,Part Time
T0002955,STU00909,2026SP,P005,9,3,6.0,1.5,Part Time
T0002956,STU00910,2024SP,P002,7,6,6.0,2.29,Part Time
T0002957,STU00910,2024FA,P002,6,6,12.0,2.38,Part Time
T0002958,STU00910,2025SP,P002,10,10,22.0,2.35,Part Time
T0002959,STU00910,2025SU,P002,17,17,39.0,2.58,Full Time
T0002960,STU00911,2024FA,P002,10,7,7.0,2.5,Part Time
T0002961,STU00911,2025SP,P002,12,12,19.0,3.05,Full Time
T0002962,STU00911,2025SU,P002,12,12,31.0,3.21,Full Time
T0002963,STU00912,2023FA,P001,7,4,4.0,1.57,Part Time
T0002964,STU00912,2024SP,P001,6,3,7.0,1.54,Part Time
T0002965,STU00912,2024FA,P001,12,9,16.0,1.64,Full Time
T0002966,STU00912,2025SP,P001,6,6,22.0,1.9,Part Time
T0002967,STU00912,2025FA,P001,9,6,28.0,1.85,Part Time
T0002968,STU00912,2026SP,P001,12,9,37.0,2.0,Full Time
T0002969,STU00913,2025FA,P004,7,4,4.0,2.14,Part Time
T0002970,STU00913,2026SP,P004,9,9,13.0,3.0,Part Time
T0002971,STU00914,2023FA,P008,13,13,13.0,2.23,Full Time
T0002972,STU00914,2024SP,P008,12,12,25.0,2.48,Full Time
T0002973,STU00914,2024FA,P008,9,6,31.0,2.53,Part Time
T0002974,STU00914,2025SP,P008,15,6,37.0,2.24,Full Time
T0002975,STU00914,2025SU,P008,6,6,43.0,2.27,Part Time
T0002976,STU00915,2024FA,P003,7,3,3.0,1.43,Part Time
T0002977,STU00915,2025SP,P003,12,9,12.0,1.95,Full Time
T0002978,STU00915,2025SU,P003,12,3,15.0,1.75,Full Time
T0002979,STU00915,2025FA,P003,13,9,24.0,1.95,Full Time
T0002980,STU00915,2026SP,P003,15,12,36.0,1.91,Full Time
T0002981,STU00916,2023FA,P001,7,7,7.0,3.0,Part Time
T0002982,STU00916,2024SP,P001,9,6,13.0,2.62,Part Time
T0002983,STU00916,2024FA,P001,6,6,19.0,2.86,Part Time
T0002984,STU00917,2024SP,P008,7,7,7.0,3.14,Part Time
T0002985,STU00917,2024SU,P008,9,9,16.0,3.25,Part Time
T0002986,STU00918,2025FA,P008,10,10,10.0,2.8,Part Time
T0002987,STU00918,2026SP,P008,12,9,19.0,2.5,Full Time
T0002988,STU00919,2024FA,P001,10,10,10.0,3.7,Part Time
T0002989,STU00919,2025SP,P001,12,12,22.0,3.73,Full Time
T0002990,STU00920,2022FA,P007,7,7,7.0,4.0,Part Time
T0002991,STU00920,2023SP,P007,12,12,19.0,4.0,Full Time
T0002992,STU00921,2022FA,P006,7,7,7.0,3.29,Part Time
T0002993,STU00921,2023SP,P006,12,12,19.0,3.42,Full Time
T0002994,STU00921,2023SU,P006,10,10,29.0,3.62,Part Time
T0002995,STU00921,2023FA,P006,12,12,41.0,3.51,Full Time
T0002996,STU00921,2024SP,P006,13,13,54.0,3.44,Full Time
T0002997,STU00922,2022FA,P002,13,9,9.0,2.62,Full Time
T0002998,STU00922,2023SP,P002,12,12,21.0,3.16,Full Time
T0002999,STU00922,2023SU,P002,16,16,37.0,3.41,Full Time
T0003000,STU00923,2023SP,P005,10,1,1.0,1.2,Part Time
T0003001,STU00924,2023FA,P003,11,11,11.0,3.64,Part Time
T0003002,STU00924,2024SP,P003,9,9,20.0,3.35,Part Time
T0003003,STU00924,2024FA,P003,9,9,29.0,3.45,Part Time
T0003004,STU00925,2025FA,P002,7,4,4.0,1.57,Part Time
T0003005,STU00925,2026SP,P002,12,12,16.0,2.0,Full Time
T0003006,STU00926,2025SP,P002,7,7,7.0,2.43,Part Time
T0003007,STU00927,2022FA,P001,7,7,7.0,3.0,Part Time
T0003008,STU00927,2023SP,P001,6,6,13.0,3.23,Part Time
T0003009,STU00927,2023FA,P006,9,6,19.0,3.0,Part Time
T0003010,STU00927,2024SP,P006,7,7,26.0,2.88,Part Time
T0003011,STU00927,2024FA,P006,13,13,39.0,3.0,Full Time
T0003012,STU00928,2025FA,P004,10,7,7.0,1.9,Part Time
T0003013,STU00928,2026SP,P004,9,9,16.0,2.58,Part Time
T0003014,STU00929,2024SP,P001,7,3,3.0,1.29,Part Time
T0003015,STU00929,2024FA,P001,6,3,6.0,1.5,Part Time
T0003016,STU00929,2025SP,P001,9,3,9.0,1.42,Part Time
T0003017,STU00929,2025FA,P001,12,12,21.0,1.74,Full Time
T0003018,STU00930,2025FA,P002,7,1,1.0,1.29,Part Time
T0003019,STU00930,2026SP,P002,6,3,4.0,1.38,Part Time
T0003020,STU00931,2022FA,P008,10,4,4.0,1.57,Part Time
T0003021,STU00932,2025SP,P003,7,4,4.0,2.14,Part Time
T0003022,STU00932,2025SU,P003,6,6,10.0,2.31,Part Time
T0003023,STU00932,2025FA,P003,9,3,13.0,2.21,Part Time
T0003024,STU00932,2026SP,P003,10,10,23.0,2.48,Part Time
T0003025,STU00933,2025FA,P005,13,13,13.0,2.92,Full Time
T0003026,STU00933,2026SP,P005,12,12,25.0,2.84,Full Time
T0003027,STU00934,2022FA,P003,7,7,7.0,4.0,Part Time
T0003028,STU00934,2023SP,P003,9,9,16.0,3.81,Part Time
T0003029,STU00934,2023FA,P003,16,16,32.0,3.91,Full Time
T0003030,STU00934,2024SP,P003,15,15,47.0,3.81,Full Time
T0003031,STU00935,2022FA,P001,10,10,10.0,3.7,Part Time
T0003032,STU00935,2023SP,P001,9,9,19.0,3.68,Part Time
T0003033,STU00935,2023FA,P001,12,12,31.0,3.71,Full Time
T0003034,STU00935,2024SP,P001,12,12,43.0,3.79,Full Time
T0003035,STU00935,2024FA,P001,9,9,52.0,3.71,Part Time
T0003036,STU00936,2022FA,P007,10,4,4.0,1.1,Part Time
T0003037,STU00936,2023SP,P007,12,6,10.0,1.37,Full Time
T0003038,STU00936,2023FA,P003,13,0,10.0,1.14,Full Time
T0003039,STU00936,2024SP,P003,14,8,18.0,1.28,Full Time
T0003040,STU00936,2024FA,P003,14,7,25.0,1.33,Full Time
T0003041,STU00936,2025SP,P003,14,10,35.0,1.51,Full Time
T0003042,STU00937,2022FA,P005,7,4,4.0,1.14,Part Time
T0003043,STU00937,2023SP,P005,9,9,13.0,2.0,Part Time
T0003044,STU00937,2023FA,P005,9,9,22.0,2.48,Part Time
T0003045,STU00937,2024SP,P005,13,13,35.0,2.47,Full Time
T0003046,STU00937,2024SU,P005,14,10,45.0,2.46,Full Time
T0003047,STU00938,2023FA,P007,10,7,7.0,3.0,Part Time
T0003048,STU00938,2024SP,P007,9,9,16.0,2.81,Part Time
T0003049,STU00938,2024FA,P007,15,9,25.0,2.71,Full Time
T0003050,STU00938,2025SP,P007,13,13,38.0,2.75,Full Time
T0003051,STU00939,2024FA,P004,10,10,10.0,3.7,Part Time
T0003052,STU00939,2025SP,P004,12,12,22.0,3.73,Full Time
T0003053,STU00939,2025SU,P004,15,15,37.0,3.51,Full Time
T0003054,STU00940,2025FA,P002,14,10,10.0,2.14,Full Time
T0003055,STU00940,2026SP,P002,12,9,19.0,2.19,Full Time
T0003056,STU00941,2025FA,P004,7,4,4.0,1.57,Part Time
T0003057,STU00941,2026SP,P004,12,9,13.0,2.0,Full Time
T0003058,STU00942,2023FA,P006,13,3,3.0,1.29,Full Time
T0003059,STU00942,2024SP,P006,6,0,3.0,1.29,Part Time
T0003060,STU00943,2022FA,P007,7,7,7.0,2.29,Part Time
T0003061,STU00943,2023SP,P007,9,9,16.0,2.69,Part Time
T0003062,STU00944,2024FA,P004,7,7,7.0,3.71,Part Time
T0003063,STU00944,2025SP,P004,6,6,13.0,3.15,Part Time
T0003064,STU00944,2025FA,P004,6,6,19.0,2.95,Part Time
T0003065,STU00944,2026SP,P004,9,6,25.0,2.75,Part Time
T0003066,STU00945,2025FA,P008,7,7,7.0,3.14,Part Time
T0003067,STU00945,2026SP,P008,12,12,19.0,3.21,Full Time
T0003068,STU00946,2024FA,P008,10,10,10.0,3.1,Part Time
T0003069,STU00946,2025SP,P008,9,9,19.0,3.21,Part Time
T0003070,STU00947,2023SP,P007,10,6,6.0,1.5,Part Time
T0003071,STU00947,2023FA,P007,9,9,15.0,2.05,Part Time
T0003072,STU00947,2024SP,P007,13,3,18.0,1.79,Full Time
T0003073,STU00947,2024FA,P007,9,9,27.0,1.92,Part Time
T0003074,STU00947,2025SP,P007,12,0,27.0,1.62,Full Time
T0003075,STU00947,2025SU,P007,16,6,33.0,1.54,Full Time
T0003076,STU00948,2022FA,P002,13,7,7.0,1.4,Full Time
T0003077,STU00948,2023SP,P002,15,15,22.0,2.24,Full Time
T0003078,STU00949,2024FA,P008,10,10,10.0,3.9,Part Time
T0003079,STU00949,2025SP,P008,15,15,25.0,3.24,Full Time
T0003080,STU00949,2025SU,P008,6,6,31.0,3.19,Part Time
T0003081,STU00949,2025FA,P008,12,12,43.0,3.07,Full Time
T0003082,STU00950,2025SP,P006,10,10,10.0,2.7,Part Time
T0003083,STU00950,2025FA,P006,12,9,19.0,2.45,Full Time
T0003084,STU00950,2026SP,P006,12,9,28.0,2.56,Full Time
T0003085,STU00951,2024FA,P005,10,3,3.0,0.6,Part Time
T0003086,STU00951,2025SP,P005,10,0,3.0,0.75,Part Time
T0003087,STU00951,2025FA,P005,10,7,10.0,1.12,Part Time
T0003088,STU00951,2026SP,P005,9,9,19.0,1.51,Part Time
T0003089,STU00952,2022FA,P001,13,7,7.0,2.15,Full Time
T0003090,STU00953,2022FA,P003,13,13,13.0,3.08,Full Time
T0003091,STU00954,2024FA,P004,7,7,7.0,3.14,Part Time
T0003092,STU00955,2025FA,P004,10,10,10.0,4.0,Part Time
T0003093,STU00955,2026SP,P004,9,9,19.0,4.0,Part Time
T0003094,STU00956,2025FA,P007,13,7,7.0,1.8,Full Time
T0003095,STU00956,2026SP,P007,12,12,19.0,2.05,Full Time
T0003096,STU00957,2024SP,P008,7,7,7.0,3.57,Part Time
T0003097,STU00957,2024FA,P008,6,6,13.0,3.31,Part Time
T0003098,STU00957,2025SP,P008,15,12,25.0,2.93,Full Time
T0003099,STU00958,2023SP,P001,10,7,7.0,2.2,Part Time
T0003100,STU00959,2023FA,P005,10,7,7.0,2.3,Part Time
T0003101,STU00959,2024SP,P005,9,9,16.0,2.79,Part Time
T0003102,STU00959,2024SU,P005,10,10,26.0,2.62,Part Time
T0003103,STU00959,2024FA,P005,6,6,32.0,2.6,Part Time
T0003104,STU00959,2025SP,P005,7,7,39.0,2.74,Part Time
T0003105,STU00960,2024SP,P007,7,7,7.0,2.43,Part Time
T0003106,STU00960,2024FA,P007,6,3,10.0,2.23,Part Time
T0003107,STU00960,2025SP,P007,9,6,16.0,2.41,Part Time
T0003108,STU00961,2024FA,P005,10,1,1.0,0.5,Part Time
T0003109,STU00961,2025SP,P005,12,0,1.0,0.26,Full Time
T0003110,STU00961,2025SU,P005,16,0,1.0,0.32,Full Time
T0003111,STU00961,2025FA,P005,14,0,1.0,0.31,Full Time
T0003112,STU00961,2026SP,P005,9,6,7.0,0.6,Part Time
T0003113,STU00962,2023SP,P002,10,7,7.0,2.6,Part Time
T0003114,STU00962,2023SU,P002,9,3,10.0,1.84,Part Time
T0003115,STU00963,2024FA,P006,7,4,4.0,2.57,Part Time
T0003116,STU00963,2025SP,P006,6,3,7.0,2.08,Part Time
T0003117,STU00963,2025SU,P006,6,6,13.0,2.37,Part Time
T0003118,STU00963,2025FA,P006,12,12,25.0,2.61,Full Time
T0003119,STU00963,2026SP,P006,6,3,28.0,2.51,Part Time
T0003120,STU00964,2022FA,P004,10,10,10.0,3.7,Part Time
T0003121,STU00964,2023SP,P004,9,9,19.0,3.84,Part Time
T0003122,STU00964,2023FA,P004,15,15,34.0,3.91,Full Time
T0003123,STU00964,2024SP,P004,9,9,43.0,3.93,Part Time
T0003124,STU00964,2024FA,P004,13,13,56.0,3.89,Full Time
T0003125,STU00964,2025SP,P004,3,3,59.0,3.9,Part Time
T0003126,STU00965,2025SP,P001,10,7,7.0,2.1,Part Time
T0003127,STU00965,2025FA,P001,9,9,16.0,2.53,Part Time
T0003128,STU00965,2026SP,P001,12,9,25.0,2.36,Full Time
T0003129,STU00966,2023FA,P004,10,7,7.0,2.4,Part Time
T0003130,STU00966,2024SP,P004,12,12,19.0,3.14,Full Time
T0003131,STU00966,2024FA,P004,9,9,28.0,3.0,Part Time
T0003132,STU00966,2025SP,P004,16,16,44.0,3.28,Full Time
T0003133,STU00967,2025SP,P007,10,10,10.0,3.0,Part Time
T0003134,STU00967,2025FA,P007,6,6,16.0,3.19,Part Time
T0003135,STU00968,2023FA,P008,10,1,1.0,1.29,Part Time
T0003136,STU00969,2023FA,P008,10,7,7.0,2.9,Part Time
T0003137,STU00969,2024SP,P008,9,9,16.0,3.11,Part Time
T0003138,STU00970,2023FA,P002,10,10,10.0,3.7,Part Time
T0003139,STU00971,2025FA,P008,7,7,7.0,2.57,Part Time
T0003140,STU00972,2022FA,P001,13,13,13.0,3.77,Full Time
T0003141,STU00972,2023SP,P001,12,9,22.0,3.52,Full Time
T0003142,STU00972,2023SU,P001,12,12,34.0,3.43,Full Time
T0003143,STU00972,2023FA,P001,9,9,43.0,3.54,Part Time
T0003144,STU00973,2023SP,P005,10,10,10.0,3.4,Part Time
T0003145,STU00973,2023FA,P005,15,15,25.0,3.52,Full Time
T0003146,STU00973,2024SP,P005,9,9,34.0,3.47,Part Time
T0003147,STU00973,2024FA,P005,10,10,44.0,3.45,Part Time
T0003148,STU00973,2025SP,P005,10,10,54.0,3.56,Part Time
T0003149,STU00974,2025FA,P004,10,3,3.0,1.86,Part Time
T0003150,STU00974,2026SP,P004,6,0,3.0,1.0,Part Time
T0003151,STU00975,2023FA,P008,7,7,7.0,3.57,Part Time
T0003152,STU00975,2024SP,P008,15,15,22.0,3.86,Full Time
T0003153,STU00975,2024FA,P008,15,15,37.0,3.84,Full Time
T0003154,STU00975,2025SP,P008,15,15,52.0,3.83,Full Time
T0003155,STU00976,2024FA,P008,10,7,7.0,2.8,Part Time
T0003156,STU00976,2025SP,P008,9,9,16.0,3.05,Part Time
T0003157,STU00976,2025FA,P008,12,12,28.0,2.94,Full Time
T0003158,STU00976,2026SP,P008,13,13,41.0,2.86,Full Time
T0003159,STU00977,2023FA,P006,7,4,4.0,2.14,Part Time
T0003160,STU00977,2024SP,P006,9,6,10.0,2.06,Part Time
T0003161,STU00977,2024SU,P006,9,9,19.0,2.4,Part Time
T0003162,STU00978,2023FA,P001,13,10,10.0,1.92,Full Time
T0003163,STU00978,2024SP,P001,15,15,25.0,2.61,Full Time
T0003164,STU00978,2024FA,P001,12,9,34.0,2.65,Full Time
T0003165,STU00978,2025SP,P001,9,9,43.0,2.84,Part Time
T0003166,STU00979,2022FA,P008,10,4,4.0,1.5,Part Time
T0003167,STU00979,2023SP,P008,12,6,10.0,1.36,Full Time
T0003168,STU00979,2023FA,P008,9,9,19.0,1.65,Part Time
T0003169,STU00980,2023FA,P006,7,3,3.0,1.0,Part Time
T0003170,STU00980,2024SP,P006,9,6,9.0,1.5,Part Time
T0003171,STU00980,2024SU,P006,9,0,9.0,1.0,Part Time
T0003172,STU00980,2024FA,P006,12,0,9.0,0.7,Full Time
T0003173,STU00981,2022FA,P008,7,1,1.0,0.71,Part Time
T0003174,STU00981,2023SP,P008,9,6,7.0,1.25,Part Time
T0003175,STU00981,2023FA,P008,6,6,13.0,1.59,Part Time
T0003176,STU00981,2024SP,P008,9,9,22.0,2.1,Part Time
T0003177,STU00982,2023FA,P007,7,3,3.0,1.75,Part Time
T0003178,STU00982,2024SP,P007,7,4,7.0,1.36,Part Time
T0003179,STU00983,2025SP,P006,7,4,4.0,1.57,Part Time
T0003180,STU00984,2023FA,P004,7,7,7.0,3.43,Part Time
T0003181,STU00984,2024SP,P004,12,12,19.0,3.79,Full Time
T0003182,STU00984,2024FA,P004,9,9,28.0,3.86,Part Time
T0003183,STU00984,2025SP,P004,10,10,38.0,3.82,Part Time
T0003184,STU00985,2024SP,P001,13,6,6.0,1.69,Full Time
T0003185,STU00985,2024FA,P001,6,6,12.0,1.95,Part Time
T0003186,STU00985,2025SP,P001,6,6,18.0,1.96,Part Time
T0003187,STU00985,2025SU,P001,15,6,24.0,1.68,Full Time
T0003188,STU00985,2025FA,P001,9,9,33.0,1.98,Part Time
T0003189,STU00986,2024SP,P001,7,7,7.0,3.71,Part Time
T0003190,STU00986,2024FA,P001,9,9,16.0,3.12,Part Time
T0003191,STU00986,2025SP,P001,9,9,25.0,3.2,Part Time
T0003192,STU00986,2025FA,P001,12,12,37.0,3.38,Full Time
T0003193,STU00986,2026SP,P001,15,15,52.0,3.38,Full Time
T0003194,STU00987,2024FA,P008,10,10,10.0,3.4,Part Time
T0003195,STU00987,2025SP,P008,6,6,16.0,3.06,Part Time
T0003196,STU00987,2025FA,P008,6,6,22.0,3.18,Part Time
T0003197,STU00987,2026SP,P008,12,12,34.0,3.47,Full Time
T0003198,STU00988,2022FA,P003,7,7,7.0,3.43,Part Time
T0003199,STU00988,2023SP,P003,16,16,23.0,3.09,Full Time
T0003200,STU00989,2024FA,P008,7,3,3.0,1.86,Part Time
T0003201,STU00989,2025SP,P008,9,3,6.0,1.56,Part Time
T0003202,STU00989,2025FA,P008,6,0,6.0,1.41,Part Time
T0003203,STU00989,2026SP,P008,6,3,9.0,1.64,Part Time
T0003204,STU00990,2025SP,P001,7,4,4.0,1.71,Part Time
T0003205,STU00990,2025SU,P001,9,6,10.0,1.69,Part Time
T0003206,STU00990,2025FA,P001,9,6,16.0,2.04,Part Time
T0003207,STU00990,2026SP,P001,6,6,22.0,2.32,Part Time
T0003208,STU00991,2024FA,P001,13,13,13.0,3.38,Full Time
T0003209,STU00991,2025SP,P001,15,15,28.0,3.5,Full Time
T0003210,STU00991,2025FA,P001,9,9,37.0,3.54,Part Time
T0003211,STU00992,2025SP,P002,10,10,10.0,3.7,Part Time
T0003212,STU00992,2025SU,P002,15,15,25.0,3.76,Full Time
T0003213,STU00992,2025FA,P002,11,11,36.0,3.83,Part Time
T0003214,STU00992,2026SP,P002,14,14,50.0,3.88,Full Time
T0003215,STU00993,2022FA,P002,7,7,7.0,4.0,Part Time
T0003216,STU00993,2023SP,P002,9,9,16.0,3.81,Part Time
T0003217,STU00993,2023FA,P002,15,15,31.0,3.71,Full Time
T0003218,STU00993,2024SP,P002,17,17,48.0,3.54,Full Time
T0003219,STU00993,2024SU,P002,14,14,62.0,3.52,Full Time
T0003220,STU00994,2025FA,P002,10,4,4.0,1.2,Part Time
T0003221,STU00994,2026SP,P002,12,6,10.0,1.77,Full Time
T0003222,STU00995,2023FA,P008,7,7,7.0,3.14,Part Time
T0003223,STU00995,2024SP,P008,6,3,10.0,2.62,Part Time
T0003224,STU00995,2024SU,P008,9,9,19.0,2.36,Part Time
T0003225,STU00996,2025FA,P008,7,7,7.0,3.57,Part Time
T0003226,STU00996,2026SP,P008,12,12,19.0,3.68,Full Time
T0003227,STU00997,2022FA,P006,13,13,13.0,2.62,Full Time
T0003228,STU00997,2023SP,P006,15,12,25.0,2.61,Full Time
T0003229,STU00997,2023SU,P006,10,6,31.0,2.5,Part Time
T0003230,STU00997,2023FA,P006,6,3,34.0,2.43,Part Time
T0003231,STU00998,2025SP,P005,10,1,1.0,1.1,Part Time
T0003232,STU00998,2025SU,P005,12,12,13.0,2.0,Full Time
T0003233,STU00998,2025FA,P005,12,9,22.0,2.35,Full Time
T0003234,STU00999,2023FA,P002,10,10,10.0,3.0,Part Time
T0003235,STU00999,2024SP,P002,10,6,16.0,2.45,Part Time
T0003236,STU01000,2024FA,P003,7,7,7.0,4.0,Part Time
T0003237,STU01000,2025SP,P003,12,6,13.0,2.58,Full Time
T0003238,STU01000,2025FA,P003,10,10,23.0,2.72,Part Time
T0003239,STU01000,2026SP,P003,16,16,39.0,2.82,Full Time
T0003240,STU01001,2023FA,P006,7,7,7.0,4.0,Part Time
T0003241,STU01001,2024SP,P006,9,9,16.0,3.44,Part Time
T0003242,STU01001,2024FA,P006,12,12,28.0,3.68,Full Time
T0003243,STU01002,2025FA,P002,10,10,10.0,4.0,Part Time
T0003244,STU01002,2026SP,P002,6,6,16.0,4.0,Part Time
T0003245,STU01003,2025FA,P007,10,10,10.0,2.8,Part Time
