enrollment_id,student_id,course_id,term_id,program_id,credits_attempted,final_grade,passed,course_completed,instruction_mode
E00008082,STU00716,C012,2026SP,P005,3,A,True,True,Online
E00008083,STU00716,C006,2026SP,P005,3,A,True,True,Hybrid
E00008084,STU00716,C009,2026SP,P005,3,C,True,True,Online
E00008085,STU00717,C001,2025FA,P002,1,B,True,True,Hybrid
E00008086,STU00717,C002,2025FA,P002,3,A,True,True,Hybrid
E00008087,STU00717,C005,2025FA,P002,3,A,True,True,In Person
E00008088,STU00717,C006,2026SP,P002,3,B,True,True,Hybrid
E00008089,STU00717,C010,2026SP,P002,3,A,True,True,Hybrid
E00008090,STU00717,C009,2026SP,P002,3,B,True,True,Hybrid
E00008091,STU00717,C003,2026SP,P002,3,B,True,True,In Person
E00008092,STU00718,C004,2023FA,P007,3,B,True,True,Online
E00008093,STU00718,C001,2023FA,P007,1,C,True,True,Online
E00008094,STU00718,C002,2023FA,P007,3,C,True,True,Hybrid
E00008095,STU00718,C013,2023FA,P007,3,A,True,True,Hybrid
E00008096,STU00718,C005,2024SP,P007,3,A,True,True,Hybrid
E00008097,STU00718,C003,2024SP,P007,3,C,True,True,Online
E00008098,STU00718,C032,2024SP,P007,3,A,True,True,Hybrid
E00008099,STU00718,C011,2024SP,P007,3,A,True,True,Online
E00008100,STU00718,C012,2024FA,P004,3,B,True,True,Hybrid
E00008101,STU00718,C006,2024FA,P004,3,C,True,True,Online
E00008102,STU00718,C010,2024FA,P004,3,A,True,True,Hybrid
E00008103,STU00718,C014,2024FA,P004,3,B,True,True,Online
E00008104,STU00719,C001,2025FA,P001,1,A,True,True,Hybrid
E00008105,STU00719,C002,2025FA,P001,3,A,True,True,In Person
E00008106,STU00719,C005,2025FA,P001,3,C,True,True,Hybrid
E00008107,STU00719,C006,2026SP,P001,3,B,True,True,Hybrid
E00008108,STU00719,C015,2026SP,P001,3,A,True,True,Hybrid
E00008109,STU00720,C001,2023SP,P002,1,B,True,True,Online
E00008110,STU00720,C002,2023SP,P002,3,C,True,True,In Person
E00008111,STU00720,C005,2023SP,P002,3,B,True,True,In Person
E00008112,STU00720,C039,2023SP,P002,3,C,True,True,Hybrid
E00008113,STU00720,C012,2023FA,P002,3,B,True,True,Hybrid
E00008114,STU00720,C032,2023FA,P002,3,C,True,True,In Person
E00008115,STU00720,C003,2023FA,P002,3,C,True,True,Hybrid
E00008116,STU00721,C001,2022FA,P001,1,A,True,True,Online
E00008117,STU00721,C002,2022FA,P001,3,C,True,True,Online
E00008118,STU00721,C005,2022FA,P001,3,B,True,True,Online
E00008119,STU00721,C032,2022FA,P001,3,A,True,True,Online
E00008120,STU00721,C016,2023SP,P001,3,A,True,True,Online
E00008121,STU00721,C006,2023SP,P001,3,B,True,True,Online
E00008122,STU00721,C018,2023SP,P001,3,B,True,True,Hybrid
E00008123,STU00721,C003,2023SP,P001,3,C,True,True,Online
E00008124,STU00721,C014,2023SP,P001,3,B,True,True,Hybrid
E00008125,STU00721,C010,2023FA,P001,3,B,True,True,Hybrid
E00008126,STU00721,C011,2023FA,P001,3,A,True,True,Online
E00008127,STU00721,C015,2023FA,P001,3,A,True,True,In Person
E00008128,STU00721,C013,2023FA,P001,3,C,True,True,Hybrid
E00008129,STU00721,C009,2024SP,P001,3,B,True,True,Hybrid
E00008130,STU00721,C012,2024SP,P001,3,B,True,True,Online
E00008131,STU00721,C040,2024SP,P001,3,A,True,True,Online
E00008132,STU00721,C017,2024SP,P001,3,A,True,True,Online
E00008133,STU00721,C029,2024SP,P001,3,B,True,True,Online
E00008134,STU00721,C030,2024FA,P001,3,B,True,True,Hybrid
E00008135,STU00721,C034,2024FA,P001,3,A,True,True,Online
E00008136,STU00721,C037,2025SP,P001,4,B,True,True,Hybrid
E00008137,STU00721,C035,2025SP,P001,3,D,False,True,Hybrid
E00008138,STU00721,C033,2025SP,P001,3,A,True,True,Hybrid
E00008139,STU00721,C039,2025SP,P001,3,A,True,True,Hybrid
E00008140,STU00722,C004,2023FA,P002,3,C,True,True,Hybrid
E00008141,STU00722,C001,2023FA,P002,1,A,True,True,Hybrid
E00008142,STU00722,C002,2023FA,P002,3,A,True,True,In Person
E00008143,STU00722,C005,2024SP,P002,3,C,True,True,Hybrid
E00008144,STU00722,C019,2024SP,P002,4,C,True,True,In Person
E00008145,STU00722,C032,2024FA,P002,3,A,True,True,Hybrid
E00008146,STU00722,C011,2024FA,P002,3,A,True,True,Online
E00008147,STU00722,C006,2024FA,P002,3,A,True,True,In Person
E00008148,STU00722,C003,2025SP,P002,3,B,True,True,Hybrid
E00008149,STU00722,C012,2025SP,P002,3,B,True,True,Hybrid
E00008150,STU00722,C014,2025FA,P002,3,B,True,True,Online
E00008151,STU00722,C009,2025FA,P002,3,A,True,True,Online
E00008152,STU00722,C007,2025FA,P002,4,A,True,True,Online
E00008153,STU00722,C029,2026SP,P002,3,B,True,True,Hybrid
E00008154,STU00722,C008,2026SP,P002,4,C,True,True,In Person
E00008155,STU00723,C001,2024FA,P007,1,B,True,True,In Person
E00008156,STU00723,C002,2024FA,P007,3,A,True,True,In Person
E00008157,STU00723,C005,2024FA,P007,3,C,True,True,Hybrid
E00008158,STU00723,C003,2025SP,P007,3,A,True,True,In Person
E00008159,STU00723,C015,2025SP,P007,3,D,False,True,In Person
E00008160,STU00723,C011,2025SP,P007,3,C,True,True,Online
E00008161,STU00723,C009,2025SP,P007,3,A,True,True,In Person
E00008162,STU00723,C014,2025FA,P007,3,A,True,True,In Person
E00008163,STU00723,C013,2025FA,P007,3,A,True,True,Hybrid
E00008164,STU00723,C032,2025FA,P007,3,A,True,True,In Person
E00008165,STU00723,C006,2025FA,P007,3,B,True,True,In Person
E00008166,STU00723,C010,2026SP,P007,3,B,True,True,Online
E00008167,STU00723,C019,2026SP,P007,4,A,True,True,Hybrid
E00008168,STU00723,C012,2026SP,P007,3,A,True,True,Hybrid
E00008169,STU00724,C004,2024FA,P006,3,F,False,True,In Person
E00008170,STU00724,C001,2024FA,P006,1,F,False,True,Online
E00008171,STU00724,C002,2024FA,P006,3,C,True,True,In Person
E00008172,STU00724,C003,2025SP,P006,3,F,False,True,In Person
E00008173,STU00724,C019,2025SP,P006,4,A,True,True,In Person
E00008174,STU00724,C012,2025FA,P006,3,B,True,True,In Person
E00008175,STU00724,C009,2025FA,P006,3,C,True,True,In Person
E00008176,STU00724,C010,2025FA,P006,3,F,False,True,In Person
E00008177,STU00724,C032,2026SP,P006,3,F,False,True,Hybrid
E00008178,STU00724,C014,2026SP,P006,3,D,False,True,Online
E00008179,STU00725,C004,2023FA,P006,3,C,True,True,In Person
E00008180,STU00725,C001,2023FA,P006,1,B,True,True,In Person
E00008181,STU00725,C002,2023FA,P006,3,C,True,True,In Person
E00008182,STU00725,C014,2023FA,P006,3,B,True,True,Hybrid
E00008183,STU00725,C005,2024SP,P006,3,B,True,True,In Person
E00008184,STU00725,C003,2024SP,P006,3,D,False,True,Online
E00008185,STU00725,C009,2024SP,P006,3,F,False,True,In Person
E00008186,STU00725,C012,2024SP,P006,3,D,False,True,In Person
E00008187,STU00725,C032,2024FA,P006,3,D,False,True,In Person
E00008188,STU00725,C013,2024FA,P006,3,B,True,True,In Person
E00008189,STU00725,C006,2024FA,P006,3,D,False,True,Online
E00008190,STU00725,C011,2024FA,P006,3,A,True,True,In Person
E00008191,STU00725,C010,2024FA,P006,3,A,True,True,Hybrid
E00008192,STU00725,C019,2025SP,P006,4,B,True,True,In Person
E00008193,STU00725,C029,2025SP,P006,3,D,False,True,In Person
E00008194,STU00725,C034,2025SP,P006,3,B,True,True,In Person
E00008195,STU00725,C020,2025FA,P006,4,A,True,True,Hybrid
E00008196,STU00725,C037,2025FA,P006,4,B,True,True,Hybrid
E00008197,STU00725,C027,2026SP,P006,3,A,True,True,In Person
E00008198,STU00725,C038,2026SP,P006,3,A,True,True,In Person
E00008199,STU00725,C033,2026SP,P006,3,B,True,True,Hybrid
E00008200,STU00725,C036,2026SP,P006,3,B,True,True,Hybrid
E00008201,STU00726,C001,2025FA,P006,1,A,True,True,Online
E00008202,STU00726,C002,2025FA,P006,3,A,True,True,Online
E00008203,STU00726,C005,2025FA,P006,3,B,True,True,Online
E00008204,STU00726,C006,2025FA,P006,3,A,True,True,Online
E00008205,STU00726,C009,2025FA,P006,3,B,True,True,Online
E00008206,STU00726,C012,2026SP,P006,3,A,True,True,Online
E00008207,STU00726,C003,2026SP,P006,3,A,True,True,Hybrid
E00008208,STU00726,C011,2026SP,P006,3,A,True,True,In Person
E00008209,STU00726,C013,2026SP,P006,3,A,True,True,Online
E00008210,STU00727,C001,2025SP,P003,1,B,True,True,In Person
E00008211,STU00727,C002,2025SP,P003,3,A,True,True,Hybrid
E00008212,STU00727,C005,2025SP,P003,3,A,True,True,In Person
E00008213,STU00727,C012,2025FA,P004,3,A,True,True,In Person
E00008214,STU00727,C006,2025FA,P004,3,A,True,True,Hybrid
E00008215,STU00727,C014,2025FA,P004,3,A,True,True,In Person
E00008216,STU00728,C004,2024FA,P002,3,A,True,True,In Person
E00008217,STU00728,C001,2024FA,P002,1,B,True,True,In Person
E00008218,STU00728,C002,2024FA,P002,3,A,True,True,Hybrid
E00008219,STU00728,C032,2024FA,P002,3,B,True,True,In Person
E00008220,STU00728,C005,2025SP,P002,3,A,True,True,In Person
E00008221,STU00728,C006,2025SP,P002,3,B,True,True,In Person
E00008222,STU00728,C003,2025SP,P002,3,B,True,True,In Person
E00008223,STU00728,C013,2025FA,P002,3,B,True,True,In Person
E00008224,STU00728,C019,2025FA,P002,4,A,True,True,Hybrid
E00008225,STU00728,C014,2025FA,P002,3,B,True,True,In Person
E00008226,STU00728,C011,2026SP,P002,3,A,True,True,In Person
E00008227,STU00728,C010,2026SP,P002,3,A,True,True,In Person
E00008228,STU00728,C012,2026SP,P002,3,B,True,True,In Person
E00008229,STU00729,C004,2023FA,P005,3,D,False,True,Hybrid
E00008230,STU00729,C001,2023FA,P005,1,C,True,True,Online
E00008231,STU00729,C002,2023FA,P005,3,B,True,True,Hybrid
E00008232,STU00729,C003,2024SP,P005,3,F,False,True,Online
E00008233,STU00729,C013,2024SP,P005,3,D,False,True,Online
E00008234,STU00730,C004,2023SP,P008,3,C,True,True,In Person
E00008235,STU00730,C001,2023SP,P008,1,C,True,True,Hybrid
E00008236,STU00730,C002,2023SP,P008,3,C,True,True,Online
E00008237,STU00730,C005,2023FA,P008,3,B,True,True,Hybrid
E00008238,STU00730,C006,2023FA,P008,3,C,True,True,Hybrid
E00008239,STU00730,C010,2023FA,P008,3,A,True,True,In Person
E00008240,STU00730,C003,2023FA,P008,3,C,True,True,In Person
E00008241,STU00730,C016,2024SP,P008,3,C,True,True,Hybrid
E00008242,STU00730,C014,2024SP,P008,3,B,True,True,Online
E00008243,STU00730,C032,2024SP,P008,3,D,False,True,Hybrid
E00008244,STU00730,C013,2024FA,P008,3,C,True,True,In Person
E00008245,STU00730,C011,2024FA,P008,3,A,True,True,Hybrid
E00008246,STU00730,C015,2024FA,P008,3,C,True,True,Hybrid
E00008247,STU00731,C004,2023FA,P008,3,F,False,True,Online
E00008248,STU00731,C001,2023FA,P008,1,C,True,True,Online
E00008249,STU00731,C002,2023FA,P008,3,B,True,True,Online
E00008250,STU00731,C009,2024SP,P008,3,B,True,True,Online
E00008251,STU00731,C003,2024SP,P008,3,B,True,True,Hybrid
E00008252,STU00731,C014,2024SP,P008,3,A,True,True,Online
E00008253,STU00731,C011,2024FA,P008,3,B,True,True,In Person
E00008254,STU00731,C013,2024FA,P008,3,C,True,True,Hybrid
E00008255,STU00731,C006,2024FA,P008,3,D,False,True,Hybrid
E00008256,STU00731,C012,2024FA,P008,3,C,True,True,Hybrid
E00008257,STU00731,C010,2025SP,P008,3,D,False,True,Online
E00008258,STU00731,C032,2025SP,P008,3,C,True,True,Hybrid
E00008259,STU00731,C015,2025SU,P008,3,C,True,True,Hybrid
E00008260,STU00731,C016,2025SU,P008,3,W,False,False,Online
E00008261,STU00731,C035,2025SU,P008,3,C,True,True,Hybrid
E00008262,STU00731,C037,2025FA,P008,4,B,True,True,Hybrid
E00008263,STU00731,C036,2025FA,P008,3,F,False,True,Online
E00008264,STU00731,C038,2025FA,P008,3,C,True,True,Hybrid
E00008265,STU00731,C039,2025FA,P008,3,C,True,True,In Person
E00008266,STU00731,C040,2025FA,P008,3,A,True,True,Online
E00008267,STU00732,C001,2025FA,P005,1,F,False,True,In Person
E00008268,STU00732,C002,2025FA,P005,3,D,False,True,In Person
E00008269,STU00732,C005,2025FA,P005,3,C,True,True,Online
E00008270,STU00732,C011,2026SP,P005,3,C,True,True,Online
E00008271,STU00732,C032,2026SP,P005,3,C,True,True,Hybrid
E00008272,STU00732,C006,2026SP,P005,3,C,True,True,Hybrid
E00008273,STU00732,C014,2026SP,P005,3,C,True,True,In Person
E00008274,STU00733,C004,2025SP,P005,3,D,False,True,Hybrid
E00008275,STU00733,C001,2025SP,P005,1,C,True,True,Online
E00008276,STU00733,C002,2025SP,P005,3,D,False,True,In Person
E00008277,STU00733,C009,2025SP,P005,3,C,True,True,Online
E00008278,STU00733,C035,2025SP,P005,3,D,False,True,Hybrid
E00008279,STU00733,C010,2025FA,P005,3,C,True,True,Online
E00008280,STU00733,C032,2025FA,P005,3,B,True,True,Online
E00008281,STU00733,C024,2026SP,P005,4,C,True,True,Online
E00008282,STU00733,C013,2026SP,P005,3,A,True,True,Hybrid
E00008283,STU00733,C012,2026SP,P005,3,A,True,True,Online
E00008284,STU00733,C014,2026SP,P005,3,B,True,True,Hybrid
E00008285,STU00734,C001,2022FA,P003,1,B,True,True,Online
E00008286,STU00734,C002,2022FA,P003,3,A,True,True,In Person
E00008287,STU00734,C005,2022FA,P003,3,A,True,True,Hybrid
E00008288,STU00734,C003,2023SP,P003,3,B,True,True,Hybrid
E00008289,STU00734,C011,2023SP,P003,3,C,True,True,Online
E00008290,STU00734,C033,2023SP,P003,3,A,True,True,In Person
E00008291,STU00734,C006,2023FA,P003,3,A,True,True,Hybrid
E00008292,STU00734,C010,2023FA,P003,3,A,True,True,Online
E00008293,STU00734,C013,2023FA,P003,3,B,True,True,In Person
E00008294,STU00734,C009,2023FA,P003,3,A,True,True,Online
E00008295,STU00734,C032,2024SP,P005,3,A,True,True,In Person
E00008296,STU00734,C014,2024SP,P005,3,A,True,True,Online
E00008297,STU00734,C012,2024SP,P005,3,A,True,True,In Person
E00008298,STU00734,C026,2024SP,P005,4,A,True,True,Hybrid
E00008299,STU00735,C004,2023SP,P004,3,B,True,True,In Person
E00008300,STU00735,C001,2023SP,P004,1,C,True,True,Hybrid
E00008301,STU00735,C002,2023SP,P004,3,B,True,True,Online
E00008302,STU00735,C005,2023FA,P004,3,C,True,True,In Person
E00008303,STU00735,C006,2023FA,P004,3,A,True,True,In Person
E00008304,STU00735,C009,2023FA,P004,3,C,True,True,In Person
E00008305,STU00735,C014,2024SP,P008,3,B,True,True,Hybrid
E00008306,STU00735,C010,2024SP,P008,3,A,True,True,In Person
E00008307,STU00735,C011,2024SU,P008,3,A,True,True,In Person
E00008308,STU00735,C013,2024SU,P008,3,A,True,True,In Person
E00008309,STU00735,C003,2024SU,P008,3,A,True,True,Hybrid
E00008310,STU00735,C032,2024FA,P008,3,A,True,True,In Person
E00008311,STU00735,C012,2024FA,P008,3,A,True,True,In Person
E00008312,STU00736,C004,2024SP,P007,3,F,False,True,Online
E00008313,STU00736,C001,2024SP,P007,1,D,False,True,Online
E00008314,STU00736,C002,2024SP,P007,3,B,True,True,Online
E00008315,STU00736,C011,2024FA,P007,3,B,True,True,Hybrid
E00008316,STU00736,C014,2024FA,P007,3,B,True,True,Online
E00008317,STU00736,C003,2024FA,P007,3,A,True,True,Online
E00008318,STU00736,C019,2025SP,P007,4,C,True,True,Online
E00008319,STU00736,C009,2025SP,P007,3,C,True,True,Online
E00008320,STU00736,C032,2025SP,P007,3,C,True,True,Online
E00008321,STU00736,C006,2025SP,P007,3,C,True,True,Online
E00008322,STU00737,C001,2025FA,P002,1,A,True,True,In Person
E00008323,STU00737,C002,2025FA,P002,3,A,True,True,In Person
E00008324,STU00737,C005,2025FA,P002,3,D,False,True,In Person
E00008325,STU00737,C029,2025FA,P002,3,B,True,True,Hybrid
E00008326,STU00737,C003,2026SP,P002,3,B,True,True,Hybrid
E00008327,STU00737,C009,2026SP,P002,3,B,True,True,In Person
E00008328,STU00737,C014,2026SP,P002,3,B,True,True,Hybrid
E00008329,STU00737,C019,2026SP,P002,4,A,True,True,Online
E00008330,STU00737,C032,2026SP,P002,3,B,True,True,In Person
E00008331,STU00738,C004,2023FA,P001,3,C,True,True,In Person
E00008332,STU00738,C001,2023FA,P001,1,C,True,True,In Person
E00008333,STU00738,C002,2023FA,P001,3,B,True,True,Hybrid
E00008334,STU00738,C005,2024SP,P001,3,C,True,True,In Person
E00008335,STU00738,C010,2024SP,P001,3,B,True,True,In Person
E00008336,STU00738,C012,2024SP,P001,3,A,True,True,In Person
E00008337,STU00738,C014,2024SP,P001,3,B,True,True,In Person
E00008338,STU00738,C006,2024FA,P001,3,C,True,True,Hybrid
E00008339,STU00738,C015,2024FA,P001,3,A,True,True,In Person
E00008340,STU00738,C003,2024FA,P001,3,A,True,True,In Person
E00008341,STU00738,C013,2024FA,P001,3,B,True,True,Hybrid
E00008342,STU00739,C001,2023FA,P006,1,B,True,True,In Person
E00008343,STU00739,C002,2023FA,P006,3,D,False,True,In Person
E00008344,STU00739,C005,2023FA,P006,3,F,False,True,In Person
E00008345,STU00740,C001,2025SP,P001,1,B,True,True,Hybrid
E00008346,STU00740,C002,2025SP,P001,3,B,True,True,Hybrid
E00008347,STU00740,C005,2025SP,P001,3,C,True,True,Hybrid
E00008348,STU00740,C010,2025SP,P001,3,A,True,True,Hybrid
E00008349,STU00741,C001,2025FA,P006,1,D,False,True,Online
E00008350,STU00741,C002,2025FA,P006,3,F,False,True,In Person
E00008351,STU00741,C005,2025FA,P006,3,F,False,True,In Person
E00008352,STU00742,C001,2022FA,P001,1,B,True,True,In Person
E00008353,STU00742,C002,2022FA,P001,3,B,True,True,Online
E00008354,STU00742,C005,2022FA,P001,3,B,True,True,Hybrid
E00008355,STU00742,C003,2023SP,P001,3,C,True,True,In Person
E00008356,STU00742,C006,2023SP,P001,3,B,True,True,In Person
E00008357,STU00742,C017,2023SP,P001,3,C,True,True,Hybrid
E00008358,STU00742,C009,2023SP,P001,3,B,True,True,In Person
E00008359,STU00742,C032,2023FA,P001,3,B,True,True,In Person
E00008360,STU00742,C013,2023FA,P001,3,A,True,True,In Person
E00008361,STU00742,C011,2023FA,P001,3,D,False,True,In Person
E00008362,STU00742,C015,2024SP,P001,3,B,True,True,Online
E00008363,STU00742,C010,2024SP,P001,3,C,True,True,In Person
E00008364,STU00743,C001,2025FA,P008,1,A,True,True,Online
E00008365,STU00743,C002,2025FA,P008,3,B,True,True,Hybrid
E00008366,STU00743,C005,2025FA,P008,3,B,True,True,Online
E00008367,STU00743,C009,2026SP,P008,3,A,True,True,Hybrid
E00008368,STU00743,C013,2026SP,P008,3,A,True,True,Hybrid
E00008369,STU00744,C004,2024FA,P005,3,C,True,True,In Person
E00008370,STU00744,C001,2024FA,P005,1,B,True,True,In Person
E00008371,STU00744,C002,2024FA,P005,3,A,True,True,Online
E00008372,STU00744,C014,2024FA,P005,3,D,False,True,Hybrid
E00008373,STU00744,C005,2025SP,P005,3,F,False,True,In Person
E00008374,STU00744,C006,2025SP,P005,3,C,True,True,In Person
E00008375,STU00744,C003,2025SU,P005,3,F,False,True,Online
E00008376,STU00744,C011,2025SU,P005,3,B,True,True,Online
E00008377,STU00744,C012,2025FA,P005,3,A,True,True,In Person
E00008378,STU00744,C010,2025FA,P005,3,B,True,True,Online
E00008379,STU00744,C032,2025FA,P005,3,A,True,True,Hybrid
E00008380,STU00744,C033,2026SP,P005,3,B,True,True,Online
E00008381,STU00744,C013,2026SP,P005,3,B,True,True,Hybrid
E00008382,STU00744,C009,2026SP,P005,3,A,True,True,Hybrid
E00008383,STU00745,C004,2025FA,P003,3,B,True,True,Hybrid
E00008384,STU00745,C001,2025FA,P003,1,C,True,True,Hybrid
E00008385,STU00745,C002,2025FA,P003,3,C,True,True,Hybrid
E00008386,STU00745,C012,2025FA,P003,3,B,True,True,Hybrid
E00008387,STU00745,C005,2026SP,P003,3,C,True,True,Hybrid
E00008388,STU00745,C010,2026SP,P003,3,C,True,True,Hybrid
E00008389,STU00745,C006,2026SP,P003,3,D,False,True,Hybrid
E00008390,STU00746,C001,2023FA,P001,1,A,True,True,Hybrid
E00008391,STU00746,C002,2023FA,P001,3,A,True,True,In Person
E00008392,STU00746,C005,2023FA,P001,3,C,True,True,Hybrid
E00008393,STU00746,C012,2024SP,P001,3,A,True,True,Hybrid
E00008394,STU00746,C018,2024SP,P001,3,A,True,True,Hybrid
E00008395,STU00746,C014,2024SP,P001,3,A,True,True,Hybrid
E00008396,STU00746,C006,2024FA,P005,3,A,True,True,Online
E00008397,STU00746,C011,2024FA,P005,3,A,True,True,Hybrid
E00008398,STU00746,C032,2024FA,P005,3,B,True,True,Online
E00008399,STU00746,C010,2024FA,P005,3,A,True,True,Hybrid
E00008400,STU00746,C003,2025SP,P005,3,C,True,True,Hybrid
E00008401,STU00746,C039,2025SP,P005,3,A,True,True,Hybrid
E00008402,STU00746,C013,2025SU,P005,3,A,True,True,In Person
E00008403,STU00746,C038,2025SU,P005,3,A,True,True,Hybrid
E00008404,STU00747,C004,2024SP,P006,3,D,False,True,Hybrid
E00008405,STU00747,C001,2024SP,P006,1,F,False,True,In Person
E00008406,STU00747,C002,2024SP,P006,3,D,False,True,In Person
E00008407,STU00747,C006,2024SP,P006,3,F,False,True,In Person
E00008408,STU00747,C011,2024SP,P006,3,F,False,True,Hybrid
E00008409,STU00747,C037,2024FA,P006,4,B,True,True,In Person
E00008410,STU00747,C009,2024FA,P006,3,D,False,True,Hybrid
E00008411,STU00747,C012,2025SP,P006,3,A,True,True,In Person
E00008412,STU00747,C032,2025SP,P006,3,D,False,True,Hybrid
E00008413,STU00747,C010,2025SP,P006,3,F,False,True,Hybrid
E00008414,STU00747,C013,2025SP,P006,3,C,True,True,In Person
E00008415,STU00747,C014,2025SP,P006,3,B,True,True,Hybrid
E00008416,STU00747,C019,2025FA,P006,4,C,True,True,Hybrid
E00008417,STU00747,C033,2025FA,P006,3,C,True,True,Hybrid
E00008418,STU00747,C029,2025FA,P006,3,W,False,False,Hybrid
E00008419,STU00747,C020,2026SP,P006,4,C,True,True,Online
E00008420,STU00747,C027,2026SP,P006,3,C,True,True,Hybrid
E00008421,STU00747,C036,2026SP,P006,3,C,True,True,Hybrid
E00008422,STU00748,C001,2023FA,P006,1,C,True,True,Hybrid
E00008423,STU00748,C002,2023FA,P006,3,A,True,True,In Person
E00008424,STU00748,C005,2023FA,P006,3,C,True,True,Hybrid
E00008425,STU00748,C012,2023FA,P006,3,C,True,True,Hybrid
E00008426,STU00748,C006,2024SP,P006,3,C,True,True,Hybrid
E00008427,STU00748,C009,2024SP,P006,3,C,True,True,Hybrid
E00008428,STU00748,C011,2024SP,P006,3,C,True,True,Online
E00008429,STU00748,C003,2024FA,P006,3,B,True,True,Online
E00008430,STU00748,C032,2024FA,P006,3,F,False,True,Hybrid
E00008431,STU00748,C013,2024FA,P006,3,D,False,True,Online
E00008432,STU00748,C014,2025SP,P006,3,F,False,True,Online
E00008433,STU00748,C010,2025SP,P006,3,C,True,True,Online
E00008434,STU00748,C029,2025SP,P006,3,C,True,True,In Person
E00008435,STU00748,C019,2025SP,P006,4,D,False,True,Hybrid
E00008436,STU00748,C027,2025SU,P006,3,D,False,True,Online
E00008437,STU00748,C038,2025SU,P006,3,B,True,True,Hybrid
E00008438,STU00748,C035,2025SU,P006,3,A,True,True,Hybrid
E00008439,STU00748,C033,2025SU,P006,3,F,False,True,Online
