service_use_id,student_id,service_id,term_id,minutes,visit_reason
U0002995,STU00916,S001,2024FA,44,Academic planning
U0002996,STU00917,S001,2024SP,47,Academic planning
U0002997,STU00917,S003,2024SP,54,Transfer planning
U0002998,STU00918,S001,2025FA,45,Academic planning
U0002999,STU00918,S002,2026SP,76,Tutoring related to C006
U0003000,STU00919,S001,2024FA,22,Academic planning
U0003001,STU00919,S001,2024FA,59,Academic planning
U0003002,STU00919,S001,2025SP,26,Academic planning
U0003003,STU00919,S003,2025SP,41,Transfer planning
U0003004,STU00920,S001,2022FA,58,Academic planning
U0003005,STU00920,S001,2022FA,43,Academic planning
U0003006,STU00920,S001,2022FA,38,Academic planning
U0003007,STU00920,S001,2022FA,32,Academic planning
U0003008,STU00920,S003,2022FA,59,Transfer planning
U0003009,STU00920,S002,2022FA,43,Tutoring related to C005
U0003010,STU00921,S001,2023SP,21,Academic planning
U0003011,STU00922,S001,2023SP,48,Academic planning
U0003012,STU00922,S001,2023SP,56,Academic planning
U0003013,STU00922,S001,2023SP,51,Academic planning
U0003014,STU00922,S001,2023SU,31,Academic planning
U0003015,STU00924,S001,2024SP,43,Academic planning
U0003016,STU00924,S003,2024SP,45,Transfer planning
U0003017,STU00924,S001,2024FA,32,Academic planning
U0003018,STU00925,S002,2026SP,70,Tutoring related to C006
U0003019,STU00927,S002,2022FA,37,Tutoring related to C005
U0003020,STU00927,S005,2023SP,21,Emergency aid consultation
U0003021,STU00927,S002,2023FA,78,Tutoring related to C006
U0003022,STU00927,S002,2024SP,68,Tutoring related to C019
U0003023,STU00927,S001,2024FA,30,Academic planning
U0003024,STU00927,S001,2024FA,46,Academic planning
U0003025,STU00927,S001,2024FA,20,Academic planning
U0003026,STU00927,S001,2024FA,30,Academic planning
U0003027,STU00927,S001,2024FA,54,Academic planning
U0003028,STU00928,S001,2026SP,26,Academic planning
U0003029,STU00929,S003,2024SP,25,Transfer planning
U0003030,STU00929,S001,2024FA,33,Academic planning
U0003031,STU00929,S001,2025SP,35,Academic planning
U0003032,STU00929,S005,2025FA,36,Emergency aid consultation
U0003033,STU00929,S002,2025FA,51,Tutoring related to C017
U0003034,STU00930,S003,2025FA,39,Transfer planning
U0003035,STU00931,S003,2022FA,59,Transfer planning
U0003036,STU00932,S001,2025SP,26,Academic planning
U0003037,STU00932,S001,2026SP,26,Academic planning
U0003038,STU00932,S001,2026SP,35,Academic planning
U0003039,STU00932,S001,2026SP,43,Academic planning
U0003040,STU00932,S002,2026SP,68,Tutoring related to C007
U0003041,STU00933,S001,2025FA,42,Academic planning
U0003042,STU00933,S001,2025FA,40,Academic planning
U0003043,STU00933,S001,2026SP,22,Academic planning
U0003044,STU00933,S002,2026SP,70,Tutoring related to C006
U0003045,STU00934,S001,2022FA,35,Academic planning
U0003046,STU00934,S001,2022FA,38,Academic planning
U0003047,STU00934,S005,2022FA,32,Emergency aid consultation
U0003048,STU00934,S001,2023SP,29,Academic planning
U0003049,STU00934,S001,2023FA,28,Academic planning
U0003050,STU00934,S002,2023FA,50,Tutoring related to C006
U0003051,STU00935,S001,2022FA,28,Academic planning
U0003052,STU00935,S002,2023SP,36,Tutoring related to C006
U0003053,STU00935,S001,2023FA,37,Academic planning
U0003054,STU00935,S003,2024FA,48,Transfer planning
U0003055,STU00936,S001,2023FA,59,Academic planning
U0003056,STU00936,S005,2023FA,45,Emergency aid consultation
U0003057,STU00936,S002,2023FA,36,Tutoring related to C019
U0003058,STU00936,S001,2024SP,45,Academic planning
U0003059,STU00936,S001,2024SP,50,Academic planning
U0003060,STU00936,S003,2024SP,33,Transfer planning
U0003061,STU00936,S001,2024FA,40,Academic planning
U0003062,STU00936,S003,2024FA,49,Transfer planning
U0003063,STU00936,S002,2024FA,72,Tutoring related to C023
U0003064,STU00936,S002,2024FA,76,Tutoring related to C007
U0003065,STU00936,S003,2025SP,35,Transfer planning
U0003066,STU00936,S002,2025SP,39,Tutoring related to C008
U0003067,STU00937,S001,2022FA,35,Academic planning
U0003068,STU00937,S001,2023SP,43,Academic planning
U0003069,STU00937,S001,2023SP,25,Academic planning
U0003070,STU00937,S002,2023SP,46,Tutoring related to C005
U0003071,STU00937,S002,2024SP,65,Tutoring related to C024
U0003072,STU00937,S002,2024SU,63,Tutoring related to C025
U0003073,STU00938,S002,2023FA,70,Tutoring related to C005
U0003074,STU00938,S001,2024SP,37,Academic planning
U0003075,STU00938,S001,2024FA,27,Academic planning
U0003076,STU00938,S003,2024FA,60,Transfer planning
U0003077,STU00938,S003,2025SP,48,Transfer planning
U0003078,STU00938,S002,2025SP,43,Tutoring related to C019
U0003079,STU00939,S001,2024FA,50,Academic planning
U0003080,STU00939,S001,2024FA,34,Academic planning
U0003081,STU00939,S002,2024FA,88,Tutoring related to C005
U0003082,STU00939,S001,2025SP,54,Academic planning
U0003083,STU00939,S003,2025SU,41,Transfer planning
U0003084,STU00939,S002,2025SU,51,Tutoring related to C006
U0003085,STU00940,S001,2026SP,49,Academic planning
U0003086,STU00940,S001,2026SP,51,Academic planning
U0003087,STU00940,S002,2026SP,41,Tutoring related to C006
U0003088,STU00941,S001,2025FA,59,Academic planning
U0003089,STU00941,S002,2025FA,66,Tutoring related to C005
U0003090,STU00941,S002,2026SP,52,Tutoring related to C006
U0003091,STU00942,S001,2023FA,58,Academic planning
U0003092,STU00942,S001,2024SP,22,Academic planning
U0003093,STU00943,S002,2022FA,50,Tutoring related to C005
U0003094,STU00944,S002,2024FA,36,Tutoring related to C005
U0003095,STU00944,S001,2026SP,24,Academic planning
U0003096,STU00945,S003,2026SP,33,Transfer planning
U0003097,STU00945,S002,2026SP,36,Tutoring related to C006
U0003098,STU00947,S002,2023FA,41,Tutoring related to C006
U0003099,STU00947,S001,2024FA,23,Academic planning
U0003100,STU00947,S001,2024FA,53,Academic planning
U0003101,STU00947,S002,2025SP,53,Tutoring related to C029
U0003102,STU00948,S003,2022FA,27,Transfer planning
U0003103,STU00948,S001,2023SP,58,Academic planning
U0003104,STU00948,S001,2023SP,58,Academic planning
U0003105,STU00948,S001,2023SP,21,Academic planning
U0003106,STU00948,S003,2023SP,53,Transfer planning
U0003107,STU00948,S005,2023SP,29,Emergency aid consultation
U0003108,STU00948,S002,2023SP,40,Tutoring related to C005
U0003109,STU00949,S001,2025SU,28,Academic planning
U0003110,STU00950,S002,2025SP,82,Tutoring related to C006
U0003111,STU00950,S001,2026SP,22,Academic planning
U0003112,STU00951,S001,2025FA,56,Academic planning
U0003113,STU00951,S001,2026SP,43,Academic planning
U0003114,STU00953,S002,2022FA,70,Tutoring related to C005
U0003115,STU00954,S002,2024FA,65,Tutoring related to C005
U0003116,STU00955,S001,2026SP,41,Academic planning
U0003117,STU00955,S001,2026SP,28,Academic planning
U0003118,STU00956,S001,2025FA,42,Academic planning
U0003119,STU00956,S001,2026SP,54,Academic planning
U0003120,STU00956,S001,2026SP,28,Academic planning
U0003121,STU00956,S002,2026SP,40,Tutoring related to C005
U0003122,STU00957,S001,2024SP,23,Academic planning
U0003123,STU00959,S001,2023FA,21,Academic planning
U0003124,STU00959,S002,2024SP,83,Tutoring related to C006
U0003125,STU00959,S001,2024FA,54,Academic planning
U0003126,STU00959,S001,2024FA,41,Academic planning
U0003127,STU00959,S001,2024FA,45,Academic planning
U0003128,STU00959,S002,2025SP,66,Tutoring related to C024
U0003129,STU00960,S001,2024SP,44,Academic planning
U0003130,STU00960,S001,2024SP,51,Academic planning
U0003131,STU00960,S001,2024FA,45,Academic planning
U0003132,STU00960,S001,2024FA,24,Academic planning
U0003133,STU00961,S001,2025FA,47,Academic planning
U0003134,STU00961,S001,2026SP,31,Academic planning
U0003135,STU00961,S001,2026SP,33,Academic planning
U0003136,STU00961,S001,2026SP,59,Academic planning
U0003137,STU00962,S002,2023SU,44,Tutoring related to C006
U0003138,STU00963,S001,2024FA,49,Academic planning
U0003139,STU00963,S002,2025SP,39,Tutoring related to C006
U0003140,STU00963,S001,2025FA,21,Academic planning
U0003141,STU00963,S001,2025FA,48,Academic planning
U0003142,STU00964,S001,2022FA,39,Academic planning
U0003143,STU00964,S001,2022FA,40,Academic planning
U0003144,STU00964,S001,2023SP,26,Academic planning
U0003145,STU00964,S001,2023SP,28,Academic planning
U0003146,STU00964,S002,2023FA,31,Tutoring related to C006
U0003147,STU00964,S001,2024SP,34,Academic planning
U0003148,STU00964,S001,2025SP,38,Academic planning
U0003149,STU00964,S003,2025SP,35,Transfer planning
U0003150,STU00965,S001,2025SP,43,Academic planning
U0003151,STU00965,S002,2025FA,75,Tutoring related to C005
U0003152,STU00966,S001,2024SP,47,Academic planning
U0003153,STU00966,S001,2024FA,49,Academic planning
U0003154,STU00966,S001,2025SP,43,Academic planning
U0003155,STU00966,S001,2025SP,21,Academic planning
U0003156,STU00966,S001,2025SP,39,Academic planning
U0003157,STU00967,S002,2025FA,51,Tutoring related to C006
U0003158,STU00968,S001,2023FA,32,Academic planning
U0003159,STU00969,S001,2023FA,58,Academic planning
U0003160,STU00969,S001,2023FA,30,Academic planning
U0003161,STU00969,S001,2023FA,23,Academic planning
U0003162,STU00969,S001,2023FA,42,Academic planning
U0003163,STU00969,S002,2023FA,66,Tutoring related to C006
U0003164,STU00969,S001,2024SP,25,Academic planning
U0003165,STU00969,S003,2024SP,58,Transfer planning
U0003166,STU00970,S001,2023FA,47,Academic planning
U0003167,STU00971,S001,2025FA,47,Academic planning
U0003168,STU00972,S001,2022FA,58,Academic planning
U0003169,STU00972,S001,2023FA,27,Academic planning
U0003170,STU00972,S001,2023FA,39,Academic planning
U0003171,STU00972,S002,2023FA,61,Tutoring related to C029
U0003172,STU00973,S002,2023FA,51,Tutoring related to C006
U0003173,STU00973,S001,2024SP,56,Academic planning
U0003174,STU00973,S001,2024FA,42,Academic planning
U0003175,STU00974,S005,2025FA,18,Emergency aid consultation
U0003176,STU00975,S001,2023FA,54,Academic planning
U0003177,STU00975,S001,2024FA,47,Academic planning
U0003178,STU00975,S001,2024FA,32,Academic planning
U0003179,STU00975,S003,2024FA,37,Transfer planning
U0003180,STU00975,S001,2025SP,32,Academic planning
U0003181,STU00975,S003,2025SP,45,Transfer planning
U0003182,STU00975,S002,2025SP,85,Tutoring related to C006
U0003183,STU00976,S001,2024FA,29,Academic planning
U0003184,STU00977,S001,2024SU,26,Academic planning
U0003185,STU00978,S001,2023FA,27,Academic planning
U0003186,STU00978,S001,2023FA,22,Academic planning
U0003187,STU00978,S003,2023FA,57,Transfer planning
U0003188,STU00978,S001,2024FA,21,Academic planning
U0003189,STU00978,S003,2025SP,58,Transfer planning
U0003190,STU00979,S001,2022FA,60,Academic planning
U0003191,STU00979,S002,2023SP,38,Tutoring related to C006
U0003192,STU00981,S001,2023SP,35,Academic planning
U0003193,STU00981,S001,2023FA,55,Academic planning
U0003194,STU00981,S001,2023FA,56,Academic planning
U0003195,STU00981,S001,2024SP,32,Academic planning
U0003196,STU00984,S001,2023FA,53,Academic planning
U0003197,STU00984,S002,2023FA,43,Tutoring related to C005
U0003198,STU00984,S001,2024SP,49,Academic planning
U0003199,STU00984,S001,2024FA,52,Academic planning
U0003200,STU00984,S001,2025SP,38,Academic planning
U0003201,STU00985,S001,2024FA,48,Academic planning
U0003202,STU00985,S001,2025SP,48,Academic planning
U0003203,STU00985,S001,2025SU,31,Academic planning
U0003204,STU00985,S002,2025SU,80,Tutoring related to C018
U0003205,STU00985,S001,2025FA,52,Academic planning
U0003206,STU00986,S001,2024SP,48,Academic planning
U0003207,STU00986,S002,2024SP,49,Tutoring related to C005
U0003208,STU00986,S001,2025SP,43,Academic planning
U0003209,STU00986,S001,2025FA,51,Academic planning
U0003210,STU00986,S001,2026SP,26,Academic planning
U0003211,STU00986,S003,2026SP,29,Transfer planning
U0003212,STU00987,S001,2024FA,49,Academic planning
U0003213,STU00987,S001,2025FA,52,Academic planning
U0003214,STU00987,S001,2025FA,49,Academic planning
U0003215,STU00987,S001,2026SP,45,Academic planning
U0003216,STU00987,S001,2026SP,46,Academic planning
U0003217,STU00987,S003,2026SP,57,Transfer planning
U0003218,STU00988,S002,2022FA,65,Tutoring related to C005
U0003219,STU00988,S001,2023SP,35,Academic planning
U0003220,STU00988,S001,2023SP,33,Academic planning
U0003221,STU00988,S001,2023SP,30,Academic planning
U0003222,STU00988,S003,2023SP,58,Transfer planning
U0003223,STU00988,S002,2023SP,89,Tutoring related to C007
U0003224,STU00989,S001,2025SP,56,Academic planning
U0003225,STU00989,S001,2026SP,26,Academic planning
U0003226,STU00990,S001,2025SP,41,Academic planning
U0003227,STU00990,S001,2025SP,29,Academic planning
U0003228,STU00990,S002,2025SP,60,Tutoring related to C005
U0003229,STU00990,S001,2025FA,57,Academic planning
U0003230,STU00990,S003,2025FA,39,Transfer planning
U0003231,STU00990,S001,2026SP,40,Academic planning
U0003232,STU00990,S001,2026SP,40,Academic planning
U0003233,STU00991,S001,2024FA,58,Academic planning
U0003234,STU00991,S003,2024FA,58,Transfer planning
U0003235,STU00992,S001,2025SP,55,Academic planning
U0003236,STU00992,S001,2025FA,30,Academic planning
U0003237,STU00992,S003,2025FA,37,Transfer planning
U0003238,STU00992,S002,2025FA,30,Tutoring related to C019
U0003239,STU00992,S001,2026SP,30,Academic planning
U0003240,STU00992,S002,2026SP,83,Tutoring related to C008
U0003241,STU00993,S001,2023SP,50,Academic planning
U0003242,STU00993,S002,2023FA,77,Tutoring related to C029
U0003243,STU00993,S003,2024SP,44,Transfer planning
U0003244,STU00993,S002,2024SU,73,Tutoring related to C008
U0003245,STU00995,S001,2024SP,34,Academic planning
U0003246,STU00996,S001,2026SP,60,Academic planning
U0003247,STU00997,S001,2023FA,36,Academic planning
U0003248,STU00997,S002,2023FA,61,Tutoring related to C027
U0003249,STU00998,S001,2025SU,41,Academic planning
U0003250,STU00998,S001,2025SU,44,Academic planning
U0003251,STU00998,S001,2025FA,38,Academic planning
U0003252,STU00999,S001,2024SP,21,Academic planning
U0003253,STU01000,S001,2024FA,36,Academic planning
U0003254,STU01000,S002,2025SP,51,Tutoring related to C005
U0003255,STU01000,S002,2025FA,47,Tutoring related to C019
U0003256,STU01000,S002,2026SP,43,Tutoring related to C006
U0003257,STU01000,S002,2026SP,83,Tutoring related to C023
U0003258,STU01001,S001,2023FA,58,Academic planning
U0003259,STU01001,S001,2023FA,27,Academic planning
U0003260,STU01001,S005,2023FA,30,Emergency aid consultation
U0003261,STU01001,S002,2023FA,46,Tutoring related to C005
U0003262,STU01002,S001,2025FA,55,Academic planning
U0003263,STU01002,S002,2025FA,44,Tutoring related to C005
U0003264,STU01002,S001,2026SP,35,Academic planning
U0003265,STU01003,S003,2025FA,42,Transfer planning
U0003266,STU01003,S002,2026SP,48,Tutoring related to C005
U0003267,STU01003,S002,2026SP,51,Tutoring related to C006
U0003268,STU01004,S001,2024SP,30,Academic planning
U0003269,STU01004,S001,2024SP,25,Academic planning
U0003270,STU01004,S001,2024FA,35,Academic planning
U0003271,STU01004,S002,2024FA,30,Tutoring related to C006
U0003272,STU01005,S001,2024FA,59,Academic planning
U0003273,STU01005,S001,2025SP,52,Academic planning
U0003274,STU01005,S001,2025FA,57,Academic planning
U0003275,STU01005,S001,2025FA,39,Academic planning
U0003276,STU01005,S003,2026SP,30,Transfer planning
U0003277,STU01006,S002,2024SP,48,Tutoring related to C005
U0003278,STU01006,S001,2024SU,35,Academic planning
U0003279,STU01007,S001,2024FA,34,Academic planning
U0003280,STU01007,S001,2024FA,52,Academic planning
U0003281,STU01007,S001,2026SP,36,Academic planning
U0003282,STU01008,S001,2022FA,24,Academic planning
U0003283,STU01008,S001,2023SP,60,Academic planning
U0003284,STU01008,S002,2023SP,56,Tutoring related to C006
U0003285,STU01008,S003,2024SP,29,Transfer planning
U0003286,STU01008,S002,2024SP,34,Tutoring related to C007
U0003287,STU01009,S001,2025SP,47,Academic planning
U0003288,STU01009,S001,2025SP,48,Academic planning
U0003289,STU01009,S001,2025SU,21,Academic planning
U0003290,STU01009,S003,2025SU,43,Transfer planning
U0003291,STU01009,S002,2025SU,62,Tutoring related to C005
U0003292,STU01010,S001,2026SP,21,Academic planning
U0003293,STU01010,S001,2026SP,41,Academic planning
U0003294,STU01011,S001,2023FA,56,Academic planning
U0003295,STU01011,S001,2023FA,44,Academic planning
U0003296,STU01011,S001,2023FA,44,Academic planning
U0003297,STU01011,S001,2024SP,20,Academic planning
U0003298,STU01011,S003,2024SP,26,Transfer planning
U0003299,STU01011,S002,2024SP,85,Tutoring related to C005
U0003300,STU01011,S002,2024SP,60,Tutoring related to C006
U0003301,STU01011,S001,2024FA,49,Academic planning
U0003302,STU01011,S001,2024FA,48,Academic planning
U0003303,STU01011,S003,2024FA,29,Transfer planning
U0003304,STU01012,S001,2023FA,46,Academic planning
U0003305,STU01012,S001,2023FA,20,Academic planning
U0003306,STU01012,S002,2024SP,61,Tutoring related to C006
U0003307,STU01012,S001,2024FA,49,Academic planning
U0003308,STU01012,S001,2024FA,55,Academic planning
U0003309,STU01012,S003,2025SP,51,Transfer planning
U0003310,STU01012,S002,2025SP,42,Tutoring related to C017
U0003311,STU01013,S005,2025FA,37,Emergency aid consultation
U0003312,STU01013,S005,2026SP,31,Emergency aid consultation
U0003313,STU01014,S003,2024SU,41,Transfer planning
U0003314,STU01014,S001,2025SP,29,Academic planning
U0003315,STU01014,S003,2025SU,60,Transfer planning
U0003316,STU01014,S002,2025SU,74,Tutoring related to C017
U0003317,STU01014,S002,2025SU,79,Tutoring related to C018
U0003318,STU01015,S001,2025FA,28,Academic planning
U0003319,STU01015,S002,2026SP,35,Tutoring related to C006
U0003320,STU01016,S001,2025FA,20,Academic planning
U0003321,STU01016,S001,2025FA,33,Academic planning
U0003322,STU01016,S002,2025FA,46,Tutoring related to C005
U0003323,STU01016,S001,2026SP,22,Academic planning
U0003324,STU01017,S001,2024FA,46,Academic planning
U0003325,STU01017,S001,2025SU,55,Academic planning
U0003326,STU01017,S001,2025FA,53,Academic planning
U0003327,STU01017,S001,2025FA,43,Academic planning
U0003328,STU01017,S003,2025FA,50,Transfer planning
U0003329,STU01017,S003,2026SP,43,Transfer planning
U0003330,STU01018,S001,2023FA,39,Academic planning
U0003331,STU01018,S002,2024FA,66,Tutoring related to C026
U0003332,STU01019,S002,2025SP,83,Tutoring related to C006
